country,name,generation,emission,fuel,sigma,generation_el,generation_heat,emissions_heat,emissions_el,emission_factor
RO,Manual Match,BucurestiVest_BUCV3+4_CA,CTE Bucuresti Vest,gas,0.0,630097.3300000005,1003432.3591323628,139843.7798105827,200717.2201894173,318.54954882830106
RO,Manual Match,CCCCBrazi_BraziST_CA,Centrala de Cogenerare cu Ciclu Combinat- Brazi,gas,0.0,5009784.610000008,0.0,0.0,1812460.0,361.7840168980832
RO,Manual Match,CETBrazi__BRAZ5_CA|CETBrazi__BRAZ6_CA,TERMO PLOIESTI SRL,gas,0.0,118176.26999999983,745451.357364873,131068.73564212905,47493.264357870954,401.8849499808297
RO,Manual Match,CTE_Rovinari_ROVI3_CA|CTE_Rovinari_ROVI4_CA|CTE_Rovinari_ROVI6_CA,SC C.E. OLTENIA SA - SUC. ELECTROCENTRALE ROVINARI,lignite,0.0,4097532.8999999953,0.0,0.0,3441249.0,839.8343793652039
RO,Manual Match,CetCraiova2_CRAI1_CA|CetCraiova2_CRAI2_CA,SOCIETATEA ELECTROCENTRALE CRAIOVA SA,lignite,0.0,675281.3000000018,634024.9848282007,294688.2133211121,717402.7866788879,1062.3762077802035
RO,Manual Match,CteTurceni_TURC4_CA|CteTurceni_TURC5_CA|CteTurceni_TURC7_CA,S Complexul Energetic Oltenia SA-SE Turceni,lignite,0.0,2689333.599999994,0.0,0.0,2425145.0,901.7642883724077
RO,Manual Match,Isalnita_ISAL7_CA,S Complexul Energetic Oltenia SA -  SE Isalnita,lignite,0.0,1156104.900000003,0.0,0.0,1076572.0,931.2061561195677
RO,iernut,Iernut_IERN5_CA|Iernut_IERN4_CA,S.N.G.N. Romgaz S.A.  - SPEE Iernut - CTE Iernut,gas,0.0,1024160.9700000061,0.0,0.0,640740.0,625.6243098191842
RO,paroseni,CET_Paroseni_CA,ELECTROCENTRALE PAROSENI,coal,0.0,247791.2200000026,0.0,0.0,333429.0,1345.6045779184449
SE,Manual Match,Halmstadverket G12,Halmstadsverket,oil,0.0,2132.13,0.0,0.0,3264.0,1530.8635026944885
SE,Manual Match,Karlshamn G1|Karlshamn G2|Karlshamn G3,Karlshamnsverket|Karlshamnsverket,oil,0.0,230812.69999999934,0.0,0.0,171526.0,743.1393506509845
SE,Manual Match,Rya KVV,Rya Kraftvärmeverk,gas,0.0,118353.98000000205,173633.21076708531,22460.372388059128,34993.62761194087,295.6692086902381
SI,sostanj,TE Šoštanj 5|TE Šoštanj 6,Termoelektrarna Šoštanj d.o.o.,lignite,0.04355132186185565,2546223.2799999826,324892.76817029284,140680.729864048,2520072.270135952,989.7294907051393
SK,Manual Match,Malženice TG1,"SPP Kompresorová stanica, Trakovice",gas,0.0,254104.31999996,0.0,0.0,93258.0,367.00674746503597
SK,Manual Match,Nováky TG1|Nováky TG2|Nováky TG3,"Elektrárne Nováky, závod Zemianske Kostoľany",lignite,0.0,778875.6400000153,244642.19975839907,129854.44702496432,944964.5529750357,1213.2418892636279
SK,Manual Match,PPC Bratislava TG1,PPC Energy,gas,0.0,598.69,343958.9272445326,194898.59949528382,775.4005047161772,1295.1619447730498
SK,Manual Match,Vojany TG5|Vojany TG6,"Slovenské elektrárne a.s., závod Elektrárne Vojany",coal,0.0,183904.99000000005,16694.063486882096,8843.628532186498,222681.3714678135,1210.8500779006238
